hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,1,316,2016,May,21,19,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,22/10/2015
City Hotel,1,316,2016,May,21,19,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,22/10/2015
City Hotel,1,2,2016,May,21,19,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,NULL,NULL,0,Transient,100,0,0,Canceled,18/05/2016
City Hotel,1,316,2016,May,21,19,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,22/10/2015
City Hotel,1,316,2016,May,21,19,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,22/10/2015
City Hotel,1,28,2016,May,21,19,0,2,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,174,0,Transient-Party,100,0,0,Canceled,14/05/2016
City Hotel,1,28,2016,May,21,19,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,174,0,Transient-Party,95,0,0,Canceled,04/05/2016
City Hotel,1,2,2016,May,21,19,0,2,1,0,0,BB,PRT,Aviation,Corporate,0,0,0,D,D,0,No Deposit,NULL,153,0,Transient,110,0,0,No-Show,19/05/2016
City Hotel,1,316,2016,May,21,19,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,22/10/2015
City Hotel,1,316,2016,May,21,19,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,22/10/2015
City Hotel,1,316,2016,May,21,19,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,22/10/2015
City Hotel,1,2,2016,May,21,19,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,NULL,NULL,0,Transient,100,0,0,Canceled,18/05/2016
City Hotel,1,316,2016,May,21,19,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,22/10/2015
City Hotel,1,316,2016,May,21,19,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,22/10/2015
City Hotel,1,316,2016,May,21,19,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,22/10/2015
City Hotel,1,316,2016,May,21,19,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,22/10/2015
City Hotel,1,316,2016,May,21,19,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,22/10/2015
City Hotel,1,28,2016,May,21,19,0,2,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,174,0,Transient-Party,100,0,0,Canceled,14/05/2016
City Hotel,1,316,2016,May,21,19,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,22/10/2015
City Hotel,1,316,2016,May,21,19,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,22/10/2015
City Hotel,1,316,2016,May,21,19,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,22/10/2015
City Hotel,1,316,2016,May,21,19,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,22/10/2015
City Hotel,1,28,2016,May,21,19,0,2,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,174,0,Transient-Party,100,0,0,Canceled,18/05/2016
City Hotel,1,316,2016,May,21,19,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,22/10/2015
City Hotel,1,316,2016,May,21,19,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,22/10/2015
City Hotel,1,316,2016,May,21,19,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,22/10/2015
City Hotel,1,28,2016,May,21,19,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,174,0,Transient-Party,95,0,0,Canceled,04/05/2016
City Hotel,1,316,2016,May,21,19,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,22/10/2015
City Hotel,1,316,2016,May,21,19,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,22/10/2015
City Hotel,1,316,2016,May,21,19,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,22/10/2015
City Hotel,1,161,2016,May,21,19,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8,NULL,0,Transient,128.7,0,0,Canceled,08/02/2016
City Hotel,1,189,2016,May,21,19,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,65,0,0,Canceled,18/05/2016
City Hotel,1,189,2016,May,21,19,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,65,0,0,Canceled,18/05/2016
City Hotel,1,189,2016,May,21,19,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,65,0,0,Canceled,18/05/2016
City Hotel,1,189,2016,May,21,19,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,65,0,0,Canceled,18/05/2016
City Hotel,1,26,2016,May,21,19,0,3,2,2,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,221,0,0,Canceled,04/05/2016
City Hotel,1,280,2016,September,39,19,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6,NULL,35,Transient,110,0,0,Canceled,18/01/2016
City Hotel,1,280,2016,September,39,19,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6,NULL,35,Transient,110,0,0,Canceled,18/01/2016
City Hotel,1,280,2016,September,39,19,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6,NULL,35,Transient,110,0,0,Canceled,18/01/2016
City Hotel,1,280,2016,September,39,19,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6,NULL,35,Transient,110,0,0,Canceled,18/01/2016
City Hotel,1,280,2016,September,39,19,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6,NULL,35,Transient,110,0,0,Canceled,18/01/2016
City Hotel,1,280,2016,September,39,19,1,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6,NULL,35,Transient,100,0,0,Canceled,18/01/2016
City Hotel,1,280,2016,September,39,19,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6,NULL,35,Transient,110,0,0,Canceled,18/01/2016
City Hotel,1,280,2016,September,39,19,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6,NULL,35,Transient,110,0,0,Canceled,18/01/2016
City Hotel,1,280,2016,September,39,19,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6,NULL,35,Transient,110,0,0,Canceled,18/01/2016
City Hotel,1,280,2016,September,39,19,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6,NULL,35,Transient,110,0,0,Canceled,18/01/2016
City Hotel,1,280,2016,September,39,19,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6,NULL,35,Transient,110,0,0,Canceled,18/01/2016
City Hotel,1,280,2016,September,39,19,1,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6,NULL,35,Transient,100,0,0,Canceled,18/01/2016
City Hotel,1,280,2016,September,39,19,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6,NULL,35,Transient,110,0,0,Canceled,18/01/2016
City Hotel,1,280,2016,September,39,19,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6,NULL,35,Transient,110,0,0,Canceled,18/01/2016
City Hotel,1,280,2016,September,39,19,1,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6,NULL,35,Transient,100,0,0,Canceled,18/01/2016
City Hotel,1,280,2016,September,39,19,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6,NULL,35,Transient,110,0,0,Canceled,18/01/2016
City Hotel,1,280,2016,September,39,19,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6,NULL,35,Transient,110,0,0,Canceled,18/01/2016
City Hotel,1,25,2016,May,21,19,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,7,NULL,0,Transient,158,0,0,Canceled,14/05/2016
City Hotel,1,116,2016,May,21,19,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,136,0,1,Canceled,19/04/2016
City Hotel,1,100,2016,May,21,19,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,B,1,No Deposit,9,NULL,0,Transient-Party,136,0,0,Canceled,15/05/2016
City Hotel,1,280,2016,September,39,19,1,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6,NULL,35,Transient,100,0,0,Canceled,18/01/2016
City Hotel,1,280,2016,September,39,19,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6,NULL,35,Transient,110,0,0,Canceled,18/01/2016
City Hotel,1,280,2016,September,39,19,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6,NULL,35,Transient,110,0,0,Canceled,18/01/2016
City Hotel,1,280,2016,September,39,19,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6,NULL,35,Transient,110,0,0,Canceled,18/01/2016
City Hotel,1,280,2016,September,39,19,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6,NULL,35,Transient,110,0,0,Canceled,18/01/2016
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,84,2016,May,21,19,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,173,NULL,0,Transient,106.25,0,0,Canceled,26/02/2016
City Hotel,1,4,2016,May,21,20,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,No Deposit,NULL,51,0,Transient,90,0,0,Canceled,17/05/2016
City Hotel,1,0,2016,May,21,20,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,152,NULL,0,Transient,88.56,0,0,Canceled,20/05/2016
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,0,2016,May,21,20,0,1,3,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,NULL,NULL,0,Transient,176,0,0,Canceled,20/05/2016
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,1,2016,May,21,20,0,1,3,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,NULL,NULL,0,Transient,182,0,1,No-Show,20/05/2016
City Hotel,1,4,2016,May,21,20,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,No Deposit,NULL,51,0,Transient,90,0,0,Canceled,17/05/2016
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,1,2016,May,21,20,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,172,0,0,Canceled,20/05/2016
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,3,2016,May,21,20,0,1,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,156,0,0,Canceled,18/05/2016
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,22,2016,May,21,20,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34,NULL,0,Transient,140,0,0,Canceled,28/04/2016
City Hotel,1,22,2016,May,21,20,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34,NULL,0,Transient,140,0,0,Canceled,28/04/2016
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,22,2016,May,21,20,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34,NULL,0,Transient,140,0,0,Canceled,28/04/2016
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,22,2016,May,21,20,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34,NULL,0,Transient,140,0,0,Canceled,28/04/2016
City Hotel,1,22,2016,May,21,20,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34,NULL,0,Transient,140,0,0,Canceled,28/04/2016
City Hotel,1,28,2016,May,21,20,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,156,0,0,Canceled,03/05/2016
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,85,0,0,Canceled,02/12/2015
City Hotel,1,22,2016,May,21,20,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34,NULL,0,Transient,140,0,0,Canceled,28/04/2016
City Hotel,1,86,2016,January,4,22,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,75,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,75,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,75,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,75,0,0,Canceled,02/12/2015
City Hotel,1,22,2016,May,21,20,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34,NULL,0,Transient,140,0,0,Canceled,28/04/2016
City Hotel,1,22,2016,May,21,20,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34,NULL,0,Transient,140,0,0,Canceled,28/04/2016
City Hotel,1,86,2016,January,4,22,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,75,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,75,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,75,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,75,0,0,Canceled,02/12/2015
City Hotel,1,86,2016,January,4,22,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,75,0,0,Canceled,02/12/2015
City Hotel,1,22,2016,May,21,20,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34,NULL,0,Transient,140,0,0,Canceled,28/04/2016
City Hotel,1,22,2016,May,21,20,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34,NULL,0,Transient,140,0,0,Canceled,28/04/2016
City Hotel,1,86,2016,January,4,22,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,35,Transient,75,0,0,Canceled,02/12/2015
City Hotel,1,315,2016,September,38,17,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,38,Transient-Party,65,0,0,Canceled,19/08/2016
City Hotel,1,315,2016,September,38,17,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,38,Transient-Party,65,0,0,Canceled,19/08/2016
City Hotel,1,315,2016,September,38,17,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,38,Transient-Party,65,0,0,Canceled,19/08/2016
City Hotel,1,315,2016,September,38,17,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,38,Transient-Party,65,0,0,Canceled,19/08/2016
City Hotel,1,315,2016,September,38,17,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,38,Transient-Party,65,0,0,Canceled,19/08/2016
City Hotel,1,315,2016,September,38,17,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,38,Transient-Party,65,0,0,Canceled,19/08/2016
City Hotel,1,114,2016,May,21,20,0,2,2,2,0,BB,CHE,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,198.9,0,0,Canceled,14/02/2016
City Hotel,1,315,2016,September,38,17,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,38,Transient-Party,65,0,0,Canceled,19/08/2016
City Hotel,1,315,2016,September,38,17,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,38,Transient-Party,65,0,0,Canceled,19/08/2016
